             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
          55711740 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711739_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711736 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711735_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711725 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711724_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711721 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711720_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711716 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711715_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711712 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711711_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711708 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711707_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711704 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711703_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711700 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711699_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711695 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711694_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711690 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711689_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711684 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711683_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711680 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711679_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711675 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711674_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711671 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711670_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711666 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711665_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711662 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711661_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711658 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711657_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711653 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711652_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711649 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711648_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711645 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711644_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711551 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711550_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711547 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711546_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711543 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711542_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711538 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711537_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          55711534 icelake-h epi-3-ep    jws52 PD       0:00      1 (Dependency)
   55711533_[1-11] icelake-h epi-2b-d    jws52 PD       0:00      1 (Dependency)
          30118670 icelake-h 21cmSim_    nag37 PD       0:00      1 (InvalidAccount)
56349567_[12-1581] icelake-h train_co    jy517 PD       0:00      1 (JobHeldUser)
          56370752 icelake-h _interac    shh39  R      26:50      1 cpu-q-361
          56302705 icelake-h Trans_vs ir-purk1  R   23:30:01      1 cpu-q-304
          56314216 icelake-h regressi ir-whit7  R   21:13:44      1 cpu-q-281
          56351518 icelake-h size-004 ir-elli2  R    3:26:48     48 cpu-q-[282,295,301-302,309,315,317,324-326,328-331,334-335,338-339,341-342,344,350,358-360,366-368,379,381,384,389-390,393-394,430-442]
          56367275 icelake-h start-ju    gsf29  R    1:58:37      1 cpu-q-388
       55905066_51 icelake-h rtcrimhd    yy503  R      54:16      4 cpu-q-[287,293,373,386]
       55905066_49 icelake-h rtcrimhd    yy503  R    3:43:42      4 cpu-q-[285,305,320,346]
          56367423 icelake-h   cpujob   dc-su2  R    1:51:28      1 cpu-q-283
          55976103 icelake-h  fitting dc-parr2  R      14:39      1 cpu-q-318
          55976102 icelake-h  fitting dc-parr2  R      16:40      1 cpu-q-429
          55976101 icelake-h  fitting dc-parr2  R      18:40      1 cpu-q-444
          55976100 icelake-h  fitting dc-parr2  R      20:12      1 cpu-q-427
          55976098 icelake-h  fitting dc-parr2  R      21:43      1 cpu-q-310
          55976099 icelake-h  fitting dc-parr2  R      21:43      1 cpu-q-428
          55976097 icelake-h  fitting dc-parr2  R      22:14      1 cpu-q-322
          55976095 icelake-h  fitting dc-parr2  R      22:44      1 cpu-q-348
          55976096 icelake-h  fitting dc-parr2  R      22:44      1 cpu-q-369
          55976093 icelake-h  fitting dc-parr2  R      23:45      1 cpu-q-340
          55976094 icelake-h  fitting dc-parr2  R      23:45      1 cpu-q-378
          55976091 icelake-h  fitting dc-parr2  R      29:55      1 cpu-q-313
          55976092 icelake-h  fitting dc-parr2  R      29:55      1 cpu-q-396
          55976089 icelake-h  fitting dc-parr2  R      36:32      1 cpu-q-289
          55976090 icelake-h  fitting dc-parr2  R      36:32      1 cpu-q-319
          55976088 icelake-h  fitting dc-parr2  R      37:02      1 cpu-q-290
          55976087 icelake-h  fitting dc-parr2  R      39:04      1 cpu-q-363
          55976086 icelake-h  fitting dc-parr2  R      46:10      1 cpu-q-345
          55976085 icelake-h  fitting dc-parr2  R      52:45      1 cpu-q-292
          55976084 icelake-h  fitting dc-parr2  R      53:15      1 cpu-q-385
          55976083 icelake-h  fitting dc-parr2  R      58:20      1 cpu-q-371
          55976082 icelake-h  fitting dc-parr2  R    1:01:54      1 cpu-q-347
          55976076 icelake-h  fitting dc-parr2  R    1:07:31      1 cpu-q-303
          55976077 icelake-h  fitting dc-parr2  R    1:07:31      1 cpu-q-314
          55976079 icelake-h  fitting dc-parr2  R    1:07:31      1 cpu-q-387
          55976075 icelake-h  fitting dc-parr2  R    1:09:02      1 cpu-q-323
      55972231_240 icelake-h DDst32_2    dw504  R    3:11:31      1 cpu-q-321
      55972231_241 icelake-h DDst32_2    dw504  R    3:11:31      1 cpu-q-374
      55972231_236 icelake-h DDst32_2    dw504  R    3:13:33      1 cpu-q-316
      55972231_237 icelake-h DDst32_2    dw504  R    3:13:33      1 cpu-q-343
      55972231_238 icelake-h DDst32_2    dw504  R    3:13:33      1 cpu-q-355
      55972231_239 icelake-h DDst32_2    dw504  R    3:13:33      1 cpu-q-425
      55972231_234 icelake-h DDst32_2    dw504  R    3:14:35      1 cpu-q-380
      55972231_235 icelake-h DDst32_2    dw504  R    3:14:35      1 cpu-q-392
      55972231_232 icelake-h DDst32_2    dw504  R    3:17:08      1 cpu-q-288
      55972231_233 icelake-h DDst32_2    dw504  R    3:17:08      1 cpu-q-297
      55972231_231 icelake-h DDst32_2    dw504  R    3:17:38      1 cpu-q-300
      55972231_229 icelake-h DDst32_2    dw504  R    3:18:09      1 cpu-q-294
      55972231_230 icelake-h DDst32_2    dw504  R    3:18:09      1 cpu-q-443
      55972231_228 icelake-h DDst32_2    dw504  R    3:19:40      1 cpu-q-299
      55972231_226 icelake-h DDst32_2    dw504  R    3:20:11      1 cpu-q-337
      55972231_227 icelake-h DDst32_2    dw504  R    3:20:11      1 cpu-q-383
      55972231_225 icelake-h DDst32_2    dw504  R    3:20:41      1 cpu-q-291
      55972231_224 icelake-h DDst32_2    dw504  R    3:21:42      1 cpu-q-284
      55972231_223 icelake-h DDst32_2    dw504  R    3:22:13      1 cpu-q-332
      55972231_222 icelake-h DDst32_2    dw504  R    3:22:43      1 cpu-q-336
      55972231_221 icelake-h DDst32_2    dw504  R    3:23:44      1 cpu-q-298
      55972231_220 icelake-h DDst32_2    dw504  R    3:24:15      1 cpu-q-391
          55976064 icelake-h  fitting dc-parr2  R    1:57:05      1 cpu-q-306
          55976056 icelake-h  fitting dc-parr2  R    2:08:19      1 cpu-q-364
      55972231_218 icelake-h DDst32_2    dw504  R    8:47:20      1 cpu-q-327
      55972231_219 icelake-h DDst32_2    dw504  R    8:47:20      1 cpu-q-426
          56263410 icelake-h BoozerL_ dc-reid2  R      10:46      1 cpu-q-357
          56263406 icelake-h BoozerL_ dc-reid2  R      19:18      1 cpu-q-352
      55972231_217 icelake-h DDst32_2    dw504  R    9:13:26      1 cpu-q-375
          56263403 icelake-h BoozerJ_ dc-reid2  R      10:46      1 cpu-q-357
          56263401 icelake-h BoozerJ_ dc-reid2  R    1:51:55      1 cpu-q-388
          56263398 icelake-h BoozerJ_ dc-reid2  R    3:20:01      1 cpu-q-307
          55975600 icelake-h  fitting dc-parr2  R   11:05:12      1 cpu-q-365
          55975606 icelake-h  fitting dc-parr2  R   11:05:12      1 cpu-q-376
          56263405 icelake-h BoozerL_ dc-reid2  R   21:02:34      1 cpu-q-281
          55929113 icelake-h jupyter_    ltgh2  R       2:48      1 cpu-q-312
          55946722 icelake-h   AP-ISR   hsama2  R       2:48      1 cpu-q-377
          55946727 icelake-h   BP-ISR   hsama2  R       2:48      1 cpu-q-382
          55946818 icelake-h   CP-ISR   hsama2  R       2:48      1 cpu-q-395
          56288217 icelake-h mpileup_    je416  R    2:47:16      1 cpu-q-307
          56288221 icelake-h mpileup_    je416  R    2:47:16      1 cpu-q-307
          56319175 icelake-h mpileup_    je416  R    1:39:13      1 cpu-q-311
          56319176 icelake-h mpileup_    je416  R    1:39:13      1 cpu-q-311
          56319769 icelake-h mpileup_    je416  R    1:39:13      1 cpu-q-311
          56319775 icelake-h mpileup_    je416  R    1:39:13      1 cpu-q-311
          56323222 icelake-h mpileup_    je416  R    1:32:43      1 cpu-q-311
          56323256 icelake-h mpileup_    je416  R    1:32:43      1 cpu-q-311
          56323439 icelake-h mpileup_    je416  R    1:32:43      1 cpu-q-311
          56325626 icelake-h mpileup_    je416  R    1:25:09      1 cpu-q-307
          56325628 icelake-h mpileup_    je416  R    1:25:09      1 cpu-q-311
          56326151 icelake-h mpileup_    je416  R    1:25:09      1 cpu-q-311
          56326404 icelake-h mpileup_    je416  R    1:25:09      1 cpu-q-311
        56288497_3 icelake-h  loo_CNA    sk921  R   11:30:58      1 cpu-q-281
          56339505 icelake-h mpileup_    je416  R    1:17:28      1 cpu-q-354
          56341631 icelake-h mpileup_    je416  R    1:17:28      1 cpu-q-354
          56341671 icelake-h mpileup_    je416  R    1:17:28      1 cpu-q-354
          56314076 icelake-h i_jupyte    ltgh2  R    8:47:16      8 cpu-q-[307,311,349,351-354,356]
          56350064 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-307
          56350203 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-307
          56351502 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-307
          56351509 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-356
          56353658 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-388
          56354139 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-353
          56354853 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-353
          56355262 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-353
          56356547 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-353
          56357882 icelake-h mpileup_    je416  R    1:03:22      1 cpu-q-307
          56357622 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-354
          56357756 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-354
          56357758 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-354
          56357759 icelake-h mpileup_    je416  R    1:10:28      1 cpu-q-354
          56358942 icelake-h mpileup_    je416  R    1:03:22      1 cpu-q-349
          56359487 icelake-h mpileup_    je416  R    1:03:22      1 cpu-q-349
          56359488 icelake-h mpileup_    je416  R    1:03:22      1 cpu-q-349
      55495695_642 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-281
      55495695_643 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-281
      55495695_644 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-281
      55495695_645 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-356
      55495695_646 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-356
      55495695_647 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-356
      55495695_648 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-312
      55495695_649 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-312
      55495695_650 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-312
      55495695_651 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-312
      55495695_652 icelake-h sort-mar    ef479  R       2:47      1 cpu-q-349
          56366914 icelake-h 0c39f57b    jak75  R       2:47      1 cpu-q-307
          56366773 icelake-h 0c39f57b    jak75  R      10:46      1 cpu-q-307
          56367277 icelake-h 0c39f57b    jak75  R       2:47      1 cpu-q-352
          56368048 icelake-h mpileup_    je416  R      10:46      1 cpu-q-281
          56366573 icelake-h mpileup_    je416  R      49:20      1 cpu-q-353
          56366574 icelake-h mpileup_    je416  R      49:20      1 cpu-q-353
          56365099 icelake-h mpileup_    je416  R      56:29      1 cpu-q-307
          56365100 icelake-h mpileup_    je416  R      56:29      1 cpu-q-307
          56365102 icelake-h mpileup_    je416  R      56:29      1 cpu-q-354
          56365106 icelake-h mpileup_    je416  R      56:29      1 cpu-q-354
          56365109 icelake-h mpileup_    je416  R      56:29      1 cpu-q-354
          56365253 icelake-h mpileup_    je416  R      56:29      1 cpu-q-354
          56366564 icelake-h mpileup_    je416  R      56:29      1 cpu-q-354
          56366572 icelake-h mpileup_    je416  R      56:29      1 cpu-q-388
          56364939 icelake-h mpileup_    je416  R    1:03:22      1 cpu-q-354
          56365093 icelake-h mpileup_    je416  R    1:03:22      1 cpu-q-354
          56365096 icelake-h mpileup_    je416  R    1:03:22      1 cpu-q-354
          56365097 icelake-h mpileup_    je416  R    1:03:22      1 cpu-q-354
          56365098 icelake-h mpileup_    je416  R    1:03:22      1 cpu-q-354
          56368522 icelake-h mpileup_    je416  R       2:47      1 cpu-q-307
          56368523 icelake-h mpileup_    je416  R       2:47      1 cpu-q-307
          56368525 icelake-h mpileup_    je416  R       2:47      1 cpu-q-349
          56368527 icelake-h mpileup_    je416  R       2:47      1 cpu-q-349
          56368529 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56368530 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56368764 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56368791 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56368793 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56368797 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56368798 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56368799 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56368801 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56368807 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56369019 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56369037 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56369044 icelake-h mpileup_    je416  R       2:47      1 cpu-q-388
          56369045 icelake-h mpileup_    je416  R       2:47      1 cpu-q-352
          56369046 icelake-h mpileup_    je416  R       2:47      1 cpu-q-353
          56369051 icelake-h mpileup_    je416  R       2:47      1 cpu-q-354
          56369055 icelake-h mpileup_    je416  R       2:47      1 cpu-q-354
          56369094 icelake-h mpileup_    je416  R       2:47      1 cpu-q-354
          56368060 icelake-h mpileup_    je416  R      10:46      1 cpu-q-307
          56368251 icelake-h mpileup_    je416  R      10:46      1 cpu-q-354
          56368265 icelake-h mpileup_    je416  R      10:46      1 cpu-q-388
          56368271 icelake-h mpileup_    je416  R      10:46      1 cpu-q-388
          56368277 icelake-h mpileup_    je416  R      10:46      1 cpu-q-388
          56368279 icelake-h mpileup_    je416  R      10:46      1 cpu-q-388
          56368280 icelake-h mpileup_    je416  R      10:46      1 cpu-q-388
          56368282 icelake-h mpileup_    je416  R      10:46      1 cpu-q-388
          56368283 icelake-h mpileup_    je416  R      10:46      1 cpu-q-388
          56368288 icelake-h mpileup_    je416  R      10:46      1 cpu-q-388
          56368291 icelake-h mpileup_    je416  R      10:46      1 cpu-q-388
          56368300 icelake-h mpileup_    je416  R      10:46      1 cpu-q-356
          56368381 icelake-h mpileup_    je416  R      10:46      1 cpu-q-356
          56368494 icelake-h mpileup_    je416  R      10:46      1 cpu-q-356
          56368511 icelake-h mpileup_    je416  R      10:46      1 cpu-q-356
          56368512 icelake-h mpileup_    je416  R      10:46      1 cpu-q-356
          56368513 icelake-h mpileup_    je416  R      10:46      1 cpu-q-357
          56368521 icelake-h mpileup_    je416  R      10:46      1 cpu-q-357
          56368021 icelake-h mpileup_    je416  R      19:17      1 cpu-q-349
          56368031 icelake-h mpileup_    je416  R      19:17      1 cpu-q-349
          56368035 icelake-h mpileup_    je416  R      19:17      1 cpu-q-349
          56368037 icelake-h mpileup_    je416  R      19:17      1 cpu-q-349
          56368041 icelake-h mpileup_    je416  R      19:17      1 cpu-q-388
          56368045 icelake-h mpileup_    je416  R      19:17      1 cpu-q-388
          56367804 icelake-h mpileup_    je416  R      27:01      1 cpu-q-281
          56367805 icelake-h mpileup_    je416  R      27:01      1 cpu-q-281
          56367808 icelake-h mpileup_    je416  R      27:01      1 cpu-q-353
          56367809 icelake-h mpileup_    je416  R      27:01      1 cpu-q-356
          56367610 icelake-h mpileup_    je416  R      34:36      1 cpu-q-353
          56367614 icelake-h mpileup_    je416  R      34:36      1 cpu-q-353
          56367802 icelake-h mpileup_    je416  R      34:36      1 cpu-q-353
          56367426 icelake-h mpileup_    je416  R      42:07      1 cpu-q-281
          56367608 icelake-h mpileup_    je416  R      42:07      1 cpu-q-307
          56367266 icelake-h mpileup_    je416  R      49:20      1 cpu-q-388
          56362821 icelake-h     bash    ql312  R    4:11:59      1 cpu-q-307
        55448094_5 icelake-h ldpc_z30    xl394  R    7:18:50      1 cpu-q-349
        55448094_6 icelake-h ldpc_z30    xl394  R    7:18:50      1 cpu-q-353
          55452088 icelake-h castep+g    sjj24  R    5:41:27      1 cpu-q-351
          55454415 icelake-h REACHNCJ   jmc227  R    5:21:29      1 cpu-q-354
          55459367 icelake-h IDTBT_oc    yx348  R    3:37:42      1 cpu-q-311
          55493962 icelake-h    RP927    rcp55  R    5:41:27      1 cpu-q-353
          55493961 icelake-h    RP926    rcp55  R    6:04:05      1 cpu-q-356
          55493960 icelake-h    RP925    rcp55  R    6:30:44      1 cpu-q-349
          55493959 icelake-h    RP924    rcp55  R    6:49:39      1 cpu-q-352
          55493958 icelake-h    RP923    rcp55  R    6:59:06      1 cpu-q-356
          55928143 icelake-h  YaleFDS    emg69  R    3:25:33      1 cpu-q-311
          54998980 icelake-l cgpwgs_P    ym255 PD       0:00      1 (QOSMaxCpuPerUserLimit)
          54998981 icelake-l cgpwgs_P    ym255 PD       0:00      1 (QOSMaxCpuPerUserLimit)
          54998982 icelake-l cgpwgs_P    ym255 PD       0:00      1 (QOSMaxCpuPerUserLimit)
          54998983 icelake-l cgpwgs_P    ym255 PD       0:00      1 (QOSMaxCpuPerUserLimit)
          54998984 icelake-l cgpwgs_P    ym255 PD       0:00      1 (QOSMaxCpuPerUserLimit)
          54998985 icelake-l cgpwgs_P    ym255 PD       0:00      1 (QOSMaxCpuPerUserLimit)
          54998986 icelake-l cgpwgs_P    ym255 PD       0:00      1 (QOSMaxCpuPerUserLimit)
          54998987 icelake-l cgpwgs_P    ym255 PD       0:00      1 (QOSMaxCpuPerUserLimit)
          54998979 icelake-l cgpwgs_P    ym255  R   11:37:37      1 cpu-q-1
          54998978 icelake-l cgpwgs_P    ym255  R   21:15:15      1 cpu-q-5
          54998977 icelake-l cgpwgs_P    ym255  R 1-03:42:35      1 cpu-q-34
          54998976 icelake-l cgpwgs_P    ym255  R 1-10:38:55      1 cpu-q-16
          54998975 icelake-l cgpwgs_P    ym255  R 1-18:09:19      1 cpu-q-24
          54998974 icelake-l cgpwgs_P    ym255  R 3-05:45:44      1 cpu-q-14
          54998972 icelake-l cgpwgs_P    ym255  R 3-07:16:33      1 cpu-q-6
          54998970 icelake-l cgpwgs_P    ym255  R 3-20:09:20      1 cpu-q-47
          56318406 login-epi sys/dash    mr808  R   20:24:12      1 cpu-b-51
          50285410       pvc SysUpd_D    sjr20 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:pvc-s-21)
          52589381       pvc SysUpd_D    sjr20 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:pvc-s-55)
          50285601       pvc SysUpd_D    sjr20 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:pvc-s-91)
          50267871       pvc SysUpd_D    sjr20 PD       0:00      1 (ReqNodeNotAvail, UnavailableNodes:pvc-s-51)
          50285602       pvc SysUpd_D    sjr20 PD       0:00      1 (Dependency)
          50285509       pvc SysUpd_D    sjr20 PD       0:00      1 (Dependency)
          50285508       pvc SysUpd_D    sjr20 PD       0:00      1 (Dependency)
          50285507       pvc SysUpd_D    sjr20 PD       0:00      1 (Dependency)
          50285505       pvc SysUpd_D    sjr20 PD       0:00      1 (Dependency)
          50285411       pvc SysUpd_D    sjr20 PD       0:00      1 (Dependency)
          50268323       pvc SysUpd_D    sjr20 PD       0:00      1 (Dependency)
          50267874       pvc SysUpd_D    sjr20 PD       0:00      1 (Dependency)
          50267872       pvc SysUpd_D    sjr20 PD       0:00      1 (Dependency)
          56373039       pvc     llm2    vc381  R       1:22      1 pvc-s-23
          56373362       pvc CGYRO_GP ir-horn2  R       4:56      1 pvc-s-13
          56372840       pvc pvc_deep    rt337  R       8:00      1 pvc-s-15
          56369687       pvc interact dn-jube1  R      42:29      1 pvc-s-18
          56369688       pvc my-batch   cm2231  R      42:29      1 pvc-s-20
          56369355       pvc _interac ir-horn2  R      55:17      1 pvc-s-14
          56367792       pvc interact   sp2120  R    1:41:16      1 pvc-s-12
          56331628  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331621  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331598  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331576  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331579  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331590  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331591  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331594  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331573  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331572  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331570  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331568  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331569  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331565  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331566  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331567  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331563  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331564  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331562  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331561  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331560  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331559  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331558  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331557  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331556  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331555  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331483  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331485  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331550  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331551  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331552  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331553  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331554  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331471  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331472  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331476  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331479  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331469  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331450  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331451  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331452  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331454  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331455  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331460  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331462  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331463  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331465  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331466  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331467  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331468  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331447  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331449  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331444  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331443  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331437  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331435  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331432  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331420  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331422  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331425  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331426  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331430  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331419  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
          56331418  sapphire nf-NFCOR    rm889 PD       0:00      1 (Priority)
